"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000419",5.09780408562056,0.352387580334154,0.824368929512892,0.427463442299281,0.669041806921221,0.846813423459158
"ENSG00000000457",139.048138872033,-0.596165408347781,0.177303455556099,-3.3624015193497,0.000772676815841497,0.00985657427838105
"ENSG00000000460",107.194330007922,0.0182199577780246,0.198686556316464,0.0917020160589237,0.926934795559983,0.971985387035746
"ENSG00000000938",5.00982323808713,3.09688837303102,1.03583349281956,2.98975500840509,0.0027920128430062,0.0261241758926467
"ENSG00000001036",14.7046972649881,-0.0558001154320739,0.399031555407869,-0.139838854035085,0.888787313811803,0.957387365338061
"ENSG00000001084",9.58832806291496,0.90686627286272,0.791764579398695,1.14537363309614,0.252054415793208,0.52575433637233
"ENSG00000001167",21.2094428575268,-0.271357401731639,0.477442276723473,-0.568356458908236,0.569792949391026,0.788987084273551
"ENSG00000001460",18.0078899321852,-0.205857804998332,0.289990356032302,-0.709878107034018,0.477779727786242,0.728746172476488
"ENSG00000001461",3.59059434238166,0.687085898459839,0.714831065261602,0.961186400325776,0.336458453120939,0.610571108555193
"ENSG00000001497",13.5418646899298,-1.13231328115513,0.660784820959993,-1.71358851662194,0.0866043240244947,0.284544811214616
"ENSG00000001561",3.10627772692867,0.239322148716084,1.02665283769716,0.233109128936805,0.815676666295657,0.923666726879998
"ENSG00000001617",1.03851904608279,-0.0563638710798894,1.22731001516034,-0.0459247218580921,0.963370249768693,NA
"ENSG00000001626",0.608446717663769,1.40584908334856,1.76037721913395,0.798606723643121,0.424518487738899,NA
"ENSG00000001629",3.48087680055193,-0.278300021550439,1.16580542733756,-0.238719099280585,0.811323405782431,0.921906875507687
"ENSG00000001630",1.14041065727952,2.77130728037763,1.2239440732394,2.26424339230047,0.0235591490964511,NA
"ENSG00000001631",7.58147171094898,-0.255811626186729,0.5457827292498,-0.468705974881895,0.63927981559317,0.830302328753301
"ENSG00000002016",3.21489932186923,1.0366511169213,0.774426653502992,1.3386046467179,0.180699412610838,0.437523219252822
"ENSG00000002079",1.75339458874017,-1.2494500907349,0.984457320473321,-1.26917649424778,0.204378122636556,0.47010619989421
"ENSG00000002330",11.4606447284976,-0.0271121288134362,0.441964039864506,-0.0613446488129397,0.951084733124271,0.982336778973228
"ENSG00000002549",13.1321548265248,0.926541825926126,0.924431438272574,1.00228290337842,0.316206977359054,0.592146216326261
"ENSG00000002586",11.8723123423407,1.79527135422751,0.894327613932794,2.00739787775626,0.0447073146228907,0.189219792011609
"ENSG00000002726",4.35119598336895,2.09210997893418,0.771176680250717,2.71288024198815,0.00667012073671223,0.0503125122757473
"ENSG00000002745",1.28944752048796,-1.87769348434402,1.19688336280186,-1.56881910359955,0.116690095755038,NA
"ENSG00000002746",0.530540197116074,-0.352381736719521,1.55613719765635,-0.226446445242895,0.820854207849386,NA
"ENSG00000002822",5.89492146602182,0.384995192406332,0.540130651557339,0.712781604406803,0.475980910486956,0.72715121689107
"ENSG00000002834",30.5548535500366,1.62597741721038,0.808490729119889,2.01112685482541,0.0443120592737505,0.188172392218591
"ENSG00000002919",3.8461188502161,2.26432410633893,0.787192958770126,2.87645370949024,0.00402171178866518,0.0344106673921453
"ENSG00000002933",3.23319013760147,1.71964704947701,0.838396569796336,2.05111412835902,0.0402558337537481,0.176467684400653
"ENSG00000003056",59.8998374705589,0.25844589990976,0.229651858670276,1.12538126800369,0.260427505350499,0.535167069821999
"ENSG00000003147",13.0306287180639,-0.485774767779316,0.490398920239755,-0.990570630828104,0.321895284467813,0.59782452476168
"ENSG00000003249",2.86345870513482,-0.474345649814051,0.767111909157179,-0.618352608207075,0.536342930437112,0.767142331581728
"ENSG00000003393",3.97736044945083,1.05990010209873,0.977169269799584,1.0846637679428,0.278070600714312,0.553420666399842
"ENSG00000003400",1.37737606391761,1.20359740434353,1.52848309720948,0.787445675088535,0.431021017880759,NA
"ENSG00000003402",32.8733641655024,0.937748612491556,0.66818890541984,1.40341841189707,0.160492105756231,0.409325086630716
"ENSG00000003509",129.786164412807,-0.211207052489766,0.236910054303855,-0.891507340667261,0.372657055226817,0.64264413810492
"ENSG00000003756",20.1307795144186,1.05062188472056,0.792248129500803,1.32612731491402,0.184797529876579,0.443199422933573
"ENSG00000003987",74.3470835127339,0.538231689895392,0.270567359789579,1.98927058427881,0.046671344672225,0.194386339308852
"ENSG00000003989",1.76907608961213,-0.344274456626207,1.53754577094553,-0.223911679984975,0.822826027151965,0.926152071322573
"ENSG00000004059",4.00019354234874,1.58243075310754,1.01992826328104,1.55151181713209,0.120779077635509,0.347276961363872
"ENSG00000004139",551.577323491048,-0.677278906190735,0.255790538583138,-2.64778716969863,0.00810205146583071,0.0580252624219531
"ENSG00000004142",7.45381801619087,0.895031541456013,0.659586481755905,1.35695858877114,0.174794368968364,0.429576047482672
"ENSG00000004399",19.6077872570512,1.32287033435501,0.826538632552374,1.60049425671726,0.109488980011811,0.327407232524671
"ENSG00000004455",43.6153567775703,-0.559399558692054,0.656470338524036,-0.852132268382104,0.394140684022655,0.660091639937335
"ENSG00000004468",4.28801686529041,0.256200872875359,0.792086910416496,0.323450456643253,0.746354122447649,0.887786131021119
"ENSG00000004478",14.9554887607326,0.0424345425009693,0.569427802623607,0.0745213744489724,0.940595534101529,0.978143373328874
"ENSG00000004487",174.710736520984,0.515631856711637,0.202074373214068,2.55169346073093,0.0107200790249696,0.0707184162336562
"ENSG00000004534",31.5577104234426,0.112363801497484,0.632040509407233,0.177779429997084,0.858896202482985,0.943887638611166
"ENSG00000004660",1.64508539551432,0.387842315085003,1.13482349647401,0.341764438514062,0.732528173762379,0.880371424304515
"ENSG00000004700",119.852115867322,-1.23067582264648,0.247724061698576,-4.96793010016094,6.76713451108226e-07,3.1871553026585e-05
"ENSG00000004766",2.14885454457071,-1.37418839612853,1.1773050767498,-1.16723220112349,0.243116610083131,0.516047241994314
"ENSG00000004776",0.609576326148971,2.22389975834734,1.72187102463973,1.29156001031648,0.196509560365215,NA
"ENSG00000004777",1.25958935618705,0.66851191512089,1.29472941967385,0.516333300968239,0.605621641619456,NA
"ENSG00000004779",4.86486441173922,0.432020440030922,0.849199630815277,0.508738374763728,0.610935620124698,0.81416774011518
"ENSG00000004799",0.645308425690694,0.812255748296199,1.61570606907769,0.502724947217577,0.615157667467405,NA
"ENSG00000004809",85.0012393161247,-0.133245006630911,0.287675835250292,-0.463177612798036,0.643237061705024,0.831962438662721
"ENSG00000004838",37.8807831384787,-0.471917344390164,0.301923465491805,-1.56303632651227,0.11804405070012,0.343063926668834
"ENSG00000004864",2.26693411364682,-0.391063567319826,0.97769862809879,-0.399983753767026,0.689168482823225,0.858639787293587
"ENSG00000004866",4.01503698159717,-0.734692835755096,0.74676077265354,-0.983839621281175,0.325194374749593,0.600886837556048
"ENSG00000004897",7.87637832131195,-0.721426105712554,1.13158503786535,-0.637535917825025,0.523775821844094,0.758534629778528
"ENSG00000004961",11.2878232581052,-0.061301344913812,0.50408975344159,-0.12160799638415,0.903209480298072,0.962791888741693
"ENSG00000004975",3.25208159555333,1.54769472029838,0.855163494657087,1.80982318582131,0.0703232111533784,0.25164534767139
"ENSG00000005007",12.4569137886872,0.958268885124544,0.786089127880665,1.21903337819731,0.222831524085193,0.492249590171324
"ENSG00000005020",12.1182081437719,0.342720020056691,0.869911234857512,0.393971253989871,0.693602262442733,0.861108072829329
"ENSG00000005022",18.3539927767255,0.687099615493794,0.785660925344517,0.8745498131939,0.381818905089463,0.650605634642568
"ENSG00000005059",1.56817082400797,0.192056530316901,1.32882781429688,0.144530787398158,0.885081346841003,NA
"ENSG00000005073",10.5250236109104,0.493563590226542,0.389502029365768,1.26716564488822,0.205096067157897,0.471196318479357
"ENSG00000005075",16.2786537621118,-0.0554099578871164,0.337764441094897,-0.164049115731365,0.869692478764624,0.948733098789345
"ENSG00000005100",1.39332145676688,-0.533261321560258,1.18247946057338,-0.450968781564868,0.652012049178876,NA
"ENSG00000005108",9.48711989075016,-0.762635956933751,0.844625381513038,-0.902928059736479,0.36656407726176,0.6382644122565
"ENSG00000005156",80.1011847258876,-0.456051748874328,0.220869602364462,-2.06480087794873,0.0389418447680625,0.172469500566809
"ENSG00000005175",14.0174484824419,0.43003997637926,0.837757828946016,0.513322539665543,0.607725719789532,0.812508027093698
"ENSG00000005187",81.2198452039196,-1.88290228370057,0.413412462815182,-4.55453681990794,5.25011288122567e-06,0.000172561156998243
"ENSG00000005189",12.1513450958677,-1.04726683973632,0.329679765401645,-3.1766184935871,0.00149002905367438,0.0162786200998316
"ENSG00000005194",12.2676236789107,0.579799793147549,0.442240969682432,1.31104947957196,0.189841047455653,0.451040372361569
"ENSG00000005206",3.59031428916351,1.14695112093351,0.69447672645536,1.65153284083054,0.0986298206169146,0.308240637040278
"ENSG00000005238",3.03030901340329,1.7719941912637,1.05819113737437,1.67455020995588,0.0940225152069152,0.299279179067204
"ENSG00000005243",1.04786476810406,0.521447100725097,1.42406745900758,0.366167415333323,0.71424015504399,NA
"ENSG00000005249",3.59165386342748,-0.211778480690285,0.811865589565027,-0.260854116016604,0.794205010139212,0.913202753749948
"ENSG00000005302",3.09136182673797,-0.0869358633152599,1.20873068537571,-0.0719232698955083,0.942662971305738,0.978777898960279
"ENSG00000005339",24.6409110297771,1.58302512911527,0.621490903937986,2.5471412680132,0.0108609456130729,0.0713653287242661
