"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000001460",18.0078899321852,-1.15960114960243,0.332189197718171,-3.49078524397485,0.000481603205439314,0.00527701245254664
"ENSG00000002919",3.8461188502161,-2.29555754753298,0.797188081288511,-2.879568324482,0.00398220001442129,0.0281553353315442
"ENSG00000003147",13.0306287180639,2.07088134750862,0.440187432831096,4.704544457777,2.54433420837104e-06,5.74207720177122e-05
"ENSG00000004838",37.8807831384787,-1.72900393324279,0.338422356217605,-5.10901216032856,3.23847512518037e-07,9.08583897950925e-06
"ENSG00000005156",80.1011847258876,1.1377371694763,0.216074982646291,5.26547384404398,1.3982822755864e-07,4.21665712221895e-06
"ENSG00000005812",413.956480088045,1.1666854176666,0.195816995675924,5.95803961571066,2.55281642616933e-09,1.1302546008994e-07
"ENSG00000006453",50.1820876399508,1.0907701105102,0.282164137235647,3.86572907952244,0.000110757832961659,0.00152587988403235
"ENSG00000006634",80.0939682763439,1.6591313413768,0.245268571071119,6.7645493025509,1.33724817757389e-11,9.19688469952002e-10
"ENSG00000006712",21.6649986451466,-1.35726931629527,0.469030989984082,-2.89377321601144,0.0038064297393851,0.02712406965231
"ENSG00000007944",4.61130181688787,-6.38621111491784,1.73418930615407,-3.68253401878057,0.000230927040368901,0.00283166349712394
"ENSG00000010292",45.5012708476204,-1.23292955199156,0.21845720731224,-5.64380350349043,1.66333904230607e-08,6.19745167797122e-07
"ENSG00000010610",21.9571810780194,-3.00014649850618,1.08023089586151,-2.77731965452949,0.00548092468545053,0.036234076567948
"ENSG00000011426",10.4335943776402,-2.22855920928032,0.676111484684421,-3.29614162717633,0.000980225863193826,0.0095231323392365
"ENSG00000012061",237.004603419062,1.29065216240507,0.291663013703791,4.42514855077183,9.63759404513686e-06,0.000185092865767529
"ENSG00000013374",15.3226820785226,-2.10594442088954,0.755997296623693,-2.78565072956577,0.00534203972395709,0.0354776683957456
"ENSG00000013392",6.82943532139112,2.00256048217384,0.553672037771598,3.61687126233372,0.000298185513634351,0.00352954281444741
"ENSG00000013573",4.20304407313394,-2.59957750523226,0.769714226171146,-3.3773281262626,0.000731936795081964,0.00749707111502695
"ENSG00000013810",17.7109347298122,-2.88296974863379,0.674391893754433,-4.27491755955709,1.91208033167241e-05,0.000336062603748484
"ENSG00000014216",19.732247878067,-2.14071738950725,0.443070862061792,-4.83154631190506,1.35476695436249e-06,3.31080688285215e-05
"ENSG00000019102",73.0174068443947,-3.00806595133434,0.36929728975922,-8.14537781551439,3.78099464832451e-16,4.56870186672544e-14
"ENSG00000019582",23.1962854643059,-2.2192171302909,0.83382964355901,-2.66147545536842,0.00777990128436454,0.0476152945297021
"ENSG00000021762",9.88932998329232,-2.3016446859524,0.655040393362324,-3.51374466258189,0.000441837307958577,0.00490930342176197
"ENSG00000022567",231.817212901881,-3.3936684779816,0.373869523466565,-9.07714661124309,1.11458420734282e-19,2.25508897764711e-17
"ENSG00000022976",22.4953536840387,1.04784265492821,0.273856115905367,3.82625252484884,0.000130108822326922,0.0017481803154351
"ENSG00000023892",15.4614990538945,-2.462555337907,0.572203932809804,-4.30363231831462,1.68020422306426e-05,0.00030015968666651
"ENSG00000023909",8.07493450034358,3.06853101037212,0.920335935143681,3.33414234215799,0.00085562859372106,0.00850739287471225
"ENSG00000024862",3.720867845468,-2.14016834478787,0.696207135439398,-3.07403965838004,0.00211181357483322,0.0174232129929341
"ENSG00000025423",61.8963895876758,-1.87787205908348,0.403111479377223,-4.65844352034989,3.18609192753952e-06,6.93842297111234e-05
"ENSG00000026025",29.8337753172597,-3.72652793367516,0.448472968515843,-8.30937023028961,9.62113067013237e-17,1.32863233063733e-14
"ENSG00000026297",31.7496694921814,-3.7954940206497,0.723835018937242,-5.24358993603593,1.57481991327527e-07,4.68407974204953e-06
"ENSG00000028137",31.2298334307724,-3.01323435594646,0.775331984529324,-3.88637953298893,0.000101750384202686,0.00141636534810139
"ENSG00000029534",179.459408721647,-1.74520433146026,0.368408238929818,-4.73714794362328,2.16746938673734e-06,4.96922461636642e-05
